Open,O1,H1,L1,V1,O2,H2,L2,V2,O3,H3,L3,V3
141.0,140.72,141.02,140.26,19173780.0,139.41,140.75,139.03,25676720.0,139.3,139.65,138.84,15281850.0
140.91,139.39,141.22,138.62,23531670.0,141.5,141.74,140.35,22355140.0,141.26,141.58,140.61,20299310.0
99.02,99.25,99.87,98.96,22378380.0,97.99,101.89,97.55,23265200.0,97.79,98.27,97.45,28487570.0
148.7,144.53,148.55,143.8,57423650.0,143.98,145.72,142.0,91106840.0,154.89,158.85,154.23,35637070.0
180.0,175.49,179.12,175.35,31123000.0,170.32,173.07,169.5,23985960.0,173.87,174.44,172.02,24755470.0
144.45,144.71,145.13,142.28,31450520.0,144.49,146.11,143.16,22052920.0,145.01,146.16,143.62,24725210.0
120.96,121.11,121.81,120.62,33009110.0,121.85,122.69,120.18,39483400.0,123.13,123.82,121.62,44829060.0
194.99,194.61,195.96,193.61,19005150.0,193.06,194.85,192.43,16553500.0,192.45,193.66,192.05,18680930.0
207.86,205.86,207.19,205.06,26066130.0,209.43,212.05,201.0,46882840.0,213.19,214.44,210.75,22267820.0
156.91,156.29,157.42,156.2,17633730.0,156.89,157.69,155.5,21888930.0,156.61,157.75,155.96,23907540.0
171.0,170.1,170.78,169.71,21477380.0,170.8,171.47,169.68,33113340.0,174.68,175.42,174.5,16339690.0
234.9,232.95,237.64,232.31,41990210.0,227.93,230.44,227.3,28962980.0,227.03,227.79,225.64,19029420.0
105.47,106.48,107.07,105.9,25686350.0,105.25,107.29,105.21,32345430.0,105.93,107.65,105.14,35454230.0
199.46,198.58,199.85,198.01,17524150.0,199.2,200.14,196.21,27738580.0,200.85,201.0,198.44,20543190.0
284.69,280.53,284.25,280.37,24677880.0,282.23,282.65,278.56,69032740.0,279.5,281.18,278.95,24626950.0
351.34,354.64,356.56,345.15,66118950.0,351.41,353.45,349.22,24205100.0,355.15,355.4,351.09,28601630.0
156.25,155.79,156.33,153.66,26147280.0,155.48,158.13,154.32,33508960.0,154.11,154.48,151.74,25418110.0
97.41,97.17,97.7,97.12,24129530.0,96.75,97.65,96.73,23317990.0,96.49,96.89,96.05,28877500.0
216.6,214.65,217.05,214.6,18505780.0,214.1,216.36,213.84,18965930.0,216.8,217.19,214.03,25682700.0
117.64,115.76,117.49,115.5,46559730.0,114.92,115.05,113.32,27584020.0,111.38,114.24,111.0,37979570.0
122.6,122.32,122.57,121.71,33400950.0,123.15,123.5,122.27,36912040.0,123.38,123.91,122.55,33570380.0
144.53,143.98,145.72,142.0,91106840.0,154.89,158.85,154.23,35637070.0,158.53,159.36,156.48,34499390.0
110.27,113.76,114.02,109.77,84757780.0,111.65,112.56,110.32,54507300.0,108.97,110.45,108.51,49904460.0
150.85,152.88,153.7,151.51,26924630.0,152.5,153.97,150.86,35661200.0,151.29,154.53,149.63,45034370.0
159.32,156.6,158.57,156.07,26208970.0,159.9,160.0,154.63,39636190.0,159.26,161.27,159.11,26060430.0
183.9,182.25,183.3,180.92,30929740.0,180.0,182.67,179.37,32416800.0,175.49,179.12,175.35,31123000.0
99.44,99.68,100.73,98.64,56293490.0,98.67,99.74,98.11,38258300.0,97.22,98.09,96.84,35074380.0
104.81,106.05,106.07,104.0,33770220.0,104.41,106.15,104.41,38018910.0,104.19,104.55,103.68,27697970.0
129.08,127.74,128.57,127.35,35987630.0,125.72,127.15,125.58,33559770.0,126.04,126.37,125.04,31695870.0
108.58,106.96,109.43,106.86,30912260.0,107.59,107.69,106.18,26639930.0,109.0,109.0,107.95,13596680.0
116.8,116.74,117.5,116.68,21337310.0,115.8,117.38,115.75,27756760.0,116.47,116.5,115.65,44284660.0
147.17,145.13,147.16,145.11,35421310.0,145.77,146.7,145.12,19082170.0,145.52,146.07,144.61,21247590.0
121.99,132.85,132.92,130.32,73006780.0,130.97,132.97,130.7,55204920.0,129.08,129.62,128.31,45970470.0
212.0,208.39,209.48,207.32,19216820.0,206.43,206.98,204.22,20059570.0,210.16,210.45,207.2,21162560.0
323.5,315.77,319.23,315.35,20450750.0,318.66,320.89,315.87,25672210.0,316.68,319.52,316.2,27876220.0
166.11,163.25,166.15,160.23,60800480.0,156.25,158.13,154.11,39914850.0,155.79,156.33,153.66,26147280.0
173.87,174.67,175.49,173.94,20755140.0,175.94,176.0,174.54,19238480.0,175.69,177.75,173.97,27413060.0
263.68,263.75,264.88,262.1,22395560.0,261.13,264.78,261.07,25817590.0,261.55,262.79,260.92,21847230.0
155.02,153.9,155.81,153.78,26591850.0,154.34,154.45,153.46,25277680.0,153.58,155.45,152.89,27715140.0
95.0,95.42,96.04,94.28,37190500.0,96.47,96.71,95.4,40814360.0,94.79,97.34,94.35,64332440.0
174.17,174.87,175.42,173.25,23451420.0,175.03,175.39,174.09,27393660.0,174.88,177.2,174.86,29385650.0
186.12,187.25,188.35,184.94,25649240.0,186.35,187.2,185.73,20490090.0,185.14,186.33,183.45,33538550.0
172.05,172.36,174.82,171.77,40113790.0,169.79,173.09,169.0,50908540.0,163.05,167.54,162.88,40382890.0
113.69,113.0,113.18,112.34,24587490.0,111.64,113.39,111.55,29800240.0,114.42,114.79,111.55,52411070.0
184.1,185.23,187.28,184.03,24987260.0,182.99,186.53,182.54,24378480.0,183.4,184.92,180.73,31632320.0
178.54,179.26,180.62,178.05,37568080.0,179.1,180.48,178.16,38885510.0,176.35,179.39,176.21,37353670.0
158.6,157.06,158.92,156.67,21827400.0,156.07,157.4,155.69,20514810.0,157.05,157.21,155.02,26604140.0
154.2,153.08,155.88,153.0,30483120.0,150.27,153.39,150.05,28449940.0,150.85,151.27,149.22,32018540.0
131.65,131.35,132.22,131.22,22941650.0,130.54,132.09,130.45,38158410.0,129.13,130.5,128.9,26784530.0
205.97,201.92,204.72,201.69,31774720.0,204.3,204.39,198.17,66072170.0,209.55,213.65,205.43,91046560.0
204.9,206.83,207.76,205.12,18463850.0,207.36,208.48,207.05,17427570.0,204.43,207.75,203.9,23286380.0
111.62,110.8,112.34,110.8,32771760.0,109.34,110.5,108.66,27150570.0,108.97,110.61,108.83,29357940.0
185.23,182.99,186.53,182.54,24378480.0,183.4,184.92,180.73,31632320.0,186.12,186.15,184.7,27185130.0
267.48,263.79,265.89,262.73,18661340.0,261.07,263.31,260.68,16810390.0,258.31,259.53,256.29,29377270.0
113.76,111.65,112.56,110.32,54507300.0,108.97,110.45,108.51,49904460.0,112.49,112.78,110.04,53142590.0
109.88,108.01,111.01,107.55,57774940.0,109.07,109.62,107.31,63849470.0,110.17,111.54,108.73,66300930.0
191.55,192.42,192.88,190.44,21480120.0,191.39,192.61,191.15,16859020.0,191.35,191.97,190.21,18069930.0
152.45,153.63,153.94,152.11,25779060.0,153.87,154.88,153.45,38907940.0,149.03,153.7,149.03,48670440.0
119.11,118.9,119.3,118.21,27057550.0,118.74,119.93,118.6,27453130.0,118.77,119.38,118.3,24432660.0
111.38,115.2,115.57,112.27,45555300.0,116.26,116.82,115.65,32461350.0,116.37,117.42,115.21,45179400.0
153.58,153.17,153.33,152.22,16383610.0,153.97,154.17,152.38,24452750.0,153.42,154.43,153.33,20118620.0
209.98,205.97,210.06,204.13,33291640.0,201.92,204.72,201.69,31774720.0,204.3,204.39,198.17,66072170.0
154.9,154.0,154.58,152.91,22930630.0,153.38,153.98,152.63,26892850.0,151.27,153.34,151.13,33520150.0
156.73,156.35,157.37,155.73,16380570.0,155.97,156.98,155.75,16861450.0,156.06,158.0,155.1,15603520.0
117.52,116.52,117.8,116.49,18131970.0,115.59,116.52,115.59,14244050.0,116.35,116.51,115.64,26043820.0
93.79,95.92,96.35,94.1,42288790.0,94.29,95.94,93.93,44282560.0,93.13,95.7,93.04,53920550.0
107.78,108.52,108.93,107.85,27460070.0,108.71,108.9,107.76,23839880.0,108.23,108.94,108.01,26296260.0
150.48,149.2,150.13,148.67,17837130.0,148.82,150.9,148.57,23765710.0,147.97,149.33,147.33,20117070.0
141.6,142.94,143.35,140.06,30341520.0,143.6,143.88,142.9,18904680.0,143.73,144.18,143.27,16658660.0
102.65,104.64,105.72,103.13,46461610.0,107.25,107.27,105.24,52955310.0,107.83,108.76,107.07,42250480.0
114.58,115.97,116.5,114.12,52828890.0,112.95,117.44,112.1,99202400.0,117.42,117.7,113.25,123601900.0
121.85,123.13,123.82,121.62,44829060.0,120.79,123.49,120.7,45479260.0,119.87,121.36,119.61,32152870.0
289.96,284.73,289.67,283.89,34320200.0,285.08,285.83,278.2,28001190.0,281.8,284.54,279.95,29271890.0
156.29,156.89,157.69,155.5,21888930.0,156.61,157.75,155.96,23907540.0,156.75,157.08,155.02,42357420.0
268.81,268.6,270.07,265.86,22632380.0,270.0,270.8,264.91,32182650.0,267.48,271.0,267.3,26547490.0
159.87,162.61,163.96,158.77,71574560.0,160.5,162.05,159.89,31506890.0,160.86,161.15,158.53,28411740.0
108.65,104.89,107.79,104.88,31154910.0,106.0,106.19,105.06,19354440.0,105.47,106.25,104.89,25568350.0
232.95,227.93,230.44,227.3,28962980.0,227.03,227.79,225.64,19029420.0,225.82,228.06,224.33,29282700.0
312.15,317.83,319.69,310.91,40575260.0,308.1,317.05,307.24,36486560.0,305.64,310.35,304.29,33511990.0
161.95,158.5,163.89,157.51,60774900.0,157.07,157.89,150.24,70583530.0,160.29,161.0,155.03,54145930.0
194.14,193.63,194.08,191.92,20912820.0,193.07,193.94,192.36,21535570.0,191.64,193.42,191.35,26190620.0
159.51,160.11,160.5,158.0,28157630.0,158.47,160.97,158.0,48846060.0,158.99,159.4,158.09,23637310.0
317.83,308.1,317.05,307.24,36486560.0,305.64,310.35,304.29,33511990.0,303.22,305.17,301.97,28803760.0
110.78,111.43,112.47,111.39,27054320.0,111.13,111.87,110.95,11475920.0,111.36,111.51,110.33,27420550.0
119.87,120.99,121.22,119.45,49305220.0,118.7,120.69,118.27,51106100.0,116.93,119.3,116.06,85436210.0
207.7,207.36,209.1,206.67,24592460.0,207.28,209.78,207.2,23389530.0,206.05,207.81,204.52,22493750.0
354.64,351.41,353.45,349.22,24205100.0,355.15,355.4,351.09,28601630.0,351.46,353.2,344.72,41357180.0
173.71,174.16,175.87,173.95,21846400.0,171.58,173.0,171.38,18890250.0,171.8,172.37,170.3,17154540.0
116.04,114.32,116.31,114.01,42876370.0,116.04,116.4,114.54,48407640.0,112.53,115.42,109.63,101593400.0
188.35,185.8,188.39,185.79,26148590.0,184.85,187.33,183.74,39017490.0,183.9,184.1,182.56,23527660.0
174.66,173.91,175.25,173.6,24332120.0,172.37,174.99,171.72,34770480.0,174.0,174.26,171.12,59332210.0
175.69,174.28,175.15,172.89,25737560.0,174.32,174.91,172.92,27953810.0,173.21,175.0,172.73,27817640.0
111.07,111.94,112.8,110.35,53168580.0,112.18,112.68,109.79,64678220.0,115.19,115.39,112.85,46810020.0
216.82,220.78,221.36,217.29,95584080.0,220.24,222.28,219.15,26388050.0,218.5,219.62,215.3,26869880.0
208.89,207.67,209.15,207.17,14991570.0,208.46,208.91,207.29,18355210.0,203.65,207.23,203.61,22277930.0
213.9,216.42,221.37,211.3,69281360.0,208.76,210.16,207.31,33935720.0,208.46,210.64,208.44,21673390.0
209.88,203.06,203.4,199.11,45751160.0,204.4,205.97,203.86,22010360.0,204.9,205.0,202.12,18612770.0
218.5,217.79,221.85,217.12,31495630.0,222.15,222.95,217.27,36810120.0,225.75,226.84,222.52,31801970.0
323.6,314.18,321.55,313.85,27337220.0,322.37,323.4,318.0,29421010.0,322.57,325.22,320.26,26356390.0
149.2,148.82,150.9,148.57,23765710.0,147.97,149.33,147.33,20117070.0,145.5,148.49,145.44,25080500.0
174.65,172.86,175.08,172.35,36054570.0,167.41,171.66,167.28,31384720.0,166.96,168.98,165.93,32644590.0
175.11,174.66,176.24,174.33,24358920.0,173.91,175.25,173.6,24332120.0,172.37,174.99,171.72,34770480.0
156.35,155.97,156.98,155.75,16861450.0,156.06,158.0,155.1,15603520.0,155.81,156.73,155.49,16243080.0
187.19,188.0,188.91,186.36,17014490.0,186.07,188.46,186.0,19046600.0,186.78,187.07,185.1,23639070.0
95.86,95.0,96.84,94.08,45870130.0,95.42,96.04,94.28,37190500.0,96.47,96.71,95.4,40814360.0
214.52,225.46,226.35,216.05,41084070.0,223.64,227.27,222.25,26656630.0,222.21,224.8,220.2,28784550.0
175.23,166.41,169.2,165.27,52228910.0,162.13,167.26,161.84,41976500.0,164.0,164.33,160.63,35617230.0
173.41,172.23,173.92,171.7,22401040.0,173.0,174.0,171.53,28567110.0,169.88,173.09,169.85,28976200.0
279.5,279.8,281.9,279.12,29024690.0,279.57,281.77,278.8,28575800.0,277.0,280.79,276.98,32081110.0
115.59,116.35,116.51,115.64,26043820.0,116.8,117.4,116.78,23724430.0,116.74,117.5,116.68,21337310.0
191.78,189.75,191.87,189.2,15515000.0,191.52,192.65,190.42,15009800.0,191.08,191.84,190.9,12506830.0
160.66,159.32,160.21,158.75,22074760.0,156.6,158.57,156.07,26208970.0,159.9,160.0,154.63,39636190.0
186.35,188.38,188.88,186.78,15228270.0,188.0,189.27,186.91,18383080.0,187.19,187.81,186.13,18083080.0
169.71,171.25,171.7,169.75,24603320.0,169.71,171.26,169.38,21785180.0,171.39,172.48,169.92,22389660.0
198.68,200.32,202.85,199.23,35738280.0,196.42,200.23,196.34,25829880.0,196.45,197.1,195.93,18473070.0
168.39,170.0,172.68,168.6,41335980.0,175.04,175.09,171.26,36387880.0,175.24,176.8,174.94,19620520.0
351.41,355.15,355.4,351.09,28601630.0,351.46,353.2,344.72,41357180.0,333.25,345.68,332.58,34702230.0
117.35,117.7,118.69,116.2,63963010.0,115.02,116.75,114.72,36087910.0,114.31,114.56,113.51,24336440.0
156.89,156.61,157.75,155.96,23907540.0,156.75,157.08,155.02,42357420.0,160.42,160.71,159.6,16252850.0
316.14,323.5,324.24,316.5,31380450.0,315.77,319.23,315.35,20450750.0,318.66,320.89,315.87,25672210.0
108.14,107.78,108.44,107.78,18648700.0,108.52,108.93,107.85,27460070.0,108.71,108.9,107.76,23839880.0
113.16,113.69,114.64,113.43,29608390.0,113.0,113.18,112.34,24587490.0,111.64,113.39,111.55,29800240.0
186.27,186.41,189.7,185.41,36529680.0,187.71,189.48,182.85,57430620.0,197.42,198.85,192.77,41208710.0
123.09,125.32,125.74,123.9,42090320.0,126.2,127.09,125.06,50832950.0,121.99,125.5,121.99,115288400.0
153.87,149.03,153.7,149.03,48670440.0,146.76,148.98,146.76,27254850.0,146.52,147.14,145.81,23345970.0
256.77,257.05,258.19,256.32,19974430.0,257.33,257.85,255.38,25817950.0,249.54,255.93,249.16,37781330.0
221.06,219.96,220.82,219.12,18386470.0,217.73,220.13,217.56,21158140.0,220.0,220.79,217.02,39763300.0
364.0,351.34,359.46,351.15,33861320.0,354.64,356.56,345.15,66118950.0,351.41,353.45,349.22,24205100.0
118.29,119.21,119.23,117.92,21341960.0,117.33,119.35,117.12,42747950.0,119.27,119.73,117.34,32445680.0
307.24,297.16,304.44,297.16,33090950.0,299.84,300.9,297.48,27877660.0,293.79,299.96,292.75,29644640.0
172.48,169.95,171.67,168.5,39735110.0,170.43,172.14,168.44,41484540.0,172.63,172.92,167.16,41459120.0
109.95,110.23,110.98,109.2,26178840.0,109.51,110.73,109.42,26560420.0,110.42,112.19,110.27,37322930.0
170.32,173.87,174.44,172.02,24755470.0,174.67,175.49,173.94,20755140.0,175.94,176.0,174.54,19238480.0
186.51,183.08,185.47,182.15,22526310.0,184.28,184.99,181.14,29773430.0,175.44,179.83,174.52,30967960.0
225.07,220.9,224.58,220.79,26318580.0,220.54,220.96,217.28,25361290.0,220.0,220.94,218.83,19088310.0
116.9,120.96,121.81,120.05,33829290.0,121.11,121.81,120.62,33009110.0,121.85,122.69,120.18,39483400.0
160.1,160.14,162.0,159.93,25649890.0,159.65,160.56,159.27,25184600.0,160.43,160.74,158.55,19782170.0
93.97,92.9,93.66,92.14,40387960.0,93.0,93.05,91.5,45595680.0,92.91,94.66,92.65,75219710.0
175.04,175.24,176.8,174.94,19620520.0,177.32,177.47,173.66,32931110.0,178.65,179.12,177.62,38313330.0
111.74,110.63,111.74,109.77,48702200.0,109.88,111.37,109.07,52033100.0,108.01,111.01,107.55,57774940.0
149.99,151.5,151.74,150.19,17170490.0,150.48,151.42,149.95,20859830.0,149.2,150.13,148.67,17837130.0
167.81,167.25,170.02,165.19,41464880.0,173.68,175.15,166.92,39824200.0,168.07,173.1,166.44,36778560.0
143.25,143.71,144.12,143.05,19970040.0,143.72,144.27,143.01,19576480.0,144.19,144.5,143.5,21189000.0
117.1,116.81,116.91,116.28,22527690.0,116.86,117.38,116.33,24100150.0,117.25,117.76,113.8,19977160.0
116.55,117.05,118.11,116.08,33316990.0,118.75,118.81,116.86,34806250.0,117.99,119.41,117.75,38063130.0
143.5,142.44,142.68,141.85,17290900.0,141.22,142.92,141.16,23294040.0,141.88,142.0,140.45,17302160.0
116.26,116.37,117.42,115.21,45179400.0,116.9,118.07,116.06,59029400.0,120.96,121.81,120.05,33829290.0
190.68,191.78,192.43,190.17,20670830.0,189.69,192.55,189.69,20182050.0,191.78,191.8,189.93,16365720.0
172.0,174.51,174.95,170.53,41438280.0,177.25,177.3,173.2,51368540.0,177.3,179.44,176.82,32395870.0
195.34,190.02,196.33,189.81,50943120.0,186.23,189.49,184.73,31003380.0,188.35,188.99,185.92,31440300.0
227.03,225.82,228.06,224.33,29282700.0,226.27,229.93,225.84,30889270.0,225.64,227.49,223.89,34755550.0
159.9,159.26,161.27,159.11,26060430.0,158.6,161.83,158.27,36127490.0,157.06,158.92,156.67,21827400.0
299.84,293.79,299.96,292.75,29644640.0,297.15,300.58,296.5,36633880.0,296.24,300.6,295.19,33911860.0
173.49,171.76,174.78,170.42,42704910.0,180.95,182.39,176.27,41141250.0,184.46,184.94,181.21,40537700.0
190.3,191.9,192.2,189.07,20912890.0,194.99,195.19,190.1,23975350.0,194.61,195.96,193.61,19005150.0
109.17,110.37,110.94,109.03,37034520.0,111.6,112.2,110.27,36151450.0,110.78,112.03,110.07,28507780.0
171.19,169.71,171.44,169.49,18958570.0,171.25,171.7,169.75,24603320.0,169.71,171.26,169.38,21785180.0
96.25,94.94,96.35,94.68,35407050.0,96.0,96.57,95.03,34355970.0,96.62,96.65,95.3,60793260.0
280.0,268.31,273.7,265.83,32755730.0,268.7,270.07,264.7,40529120.0,262.74,267.37,261.23,42223820.0
115.93,116.58,116.89,114.86,58279570.0,111.79,114.21,111.76,49793750.0,110.27,113.28,109.9,62800770.0
194.7,193.95,195.97,193.39,18253190.0,194.86,196.0,193.6,26932880.0,191.81,195.37,191.62,26220850.0
196.05,192.9,194.96,192.17,14669140.0,191.55,193.59,190.3,18761470.0,194.7,196.79,193.6,21674630.0
170.1,171.05,171.21,169.25,20940020.0,168.99,170.66,168.42,23793830.0,172.4,173.94,170.34,31644240.0
297.15,296.24,300.6,295.19,33911860.0,289.93,293.68,289.52,25247630.0,289.46,292.69,285.22,36059610.0
185.14,187.88,189.22,187.2,18458410.0,190.03,190.16,188.26,61438290.0,191.55,191.57,190.22,21584720.0
201.85,199.2,201.51,198.81,20578020.0,200.81,201.4,198.41,25338630.0,203.35,205.08,202.9,17265520.0
170.49,169.03,170.44,168.91,25656110.0,167.5,170.2,166.46,28397810.0,169.06,171.52,168.4,27315530.0
208.46,207.48,209.73,207.14,17618870.0,208.89,209.24,206.73,13909560.0,207.67,209.15,207.17,14991570.0
318.58,317.19,319.02,316.0,27710810.0,316.27,318.74,315.0,34454120.0,313.59,315.7,312.09,27207250.0
324.19,321.47,327.22,321.47,28432570.0,323.6,323.9,318.71,23580780.0,314.18,321.55,313.85,27337220.0
323.35,324.39,325.62,320.78,21890090.0,324.66,326.2,322.3,26122800.0,320.75,323.44,318.93,21910700.0
174.78,173.41,175.0,173.04,22858840.0,172.23,173.92,171.7,22401040.0,173.0,174.0,171.53,28567110.0
99.68,98.67,99.74,98.11,38258300.0,97.22,98.09,96.84,35074380.0,95.87,97.19,95.67,37977020.0
100.55,98.97,99.06,97.34,49687870.0,98.55,99.11,96.76,70722000.0,98.68,100.13,96.43,80742460.0
220.9,220.54,220.96,217.28,25361290.0,220.0,220.94,218.83,19088310.0,218.55,221.5,217.14,22481010.0
157.06,156.07,157.4,155.69,20514810.0,157.05,157.21,155.02,26604140.0,159.28,159.75,156.16,69726440.0
154.97,154.18,155.44,154.05,21215870.0,153.63,153.86,152.46,20088940.0,154.01,155.09,153.91,16216800.0
110.08,108.53,110.25,108.11,30790930.0,110.98,111.46,109.55,26538700.0,111.4,112.35,111.23,28174980.0
115.04,113.84,115.92,113.75,43293350.0,113.29,115.0,112.49,26176690.0,112.31,114.7,112.31,34324350.0
94.87,110.43,111.9,105.65,127246600.0,114.08,114.35,111.63,68176940.0,116.1,116.52,114.68,48079330.0
94.2,93.97,94.08,92.4,47844490.0,93.99,94.72,92.51,68388840.0,97.61,97.88,94.25,82107120.0
115.97,112.95,117.44,112.1,99202400.0,117.42,117.7,113.25,123601900.0,121.5,122.57,117.52,69639900.0
158.53,157.5,158.52,154.55,41740600.0,155.84,156.77,150.07,51608850.0,148.3,157.23,146.72,58133850.0
213.44,211.75,213.81,211.47,27595310.0,209.22,210.74,208.33,28595230.0,210.16,210.56,208.26,20679270.0
109.26,109.5,110.36,109.19,26160560.0,110.0,110.03,108.25,34113880.0,109.17,110.09,108.85,26481320.0
154.26,153.21,154.13,152.0,26204670.0,153.89,154.28,152.7,21983410.0,153.8,154.72,153.54,25402270.0
170.6,174.95,175.39,172.66,34693280.0,177.81,178.82,176.88,20544600.0,176.49,178.94,176.41,26575010.0
183.08,184.28,184.99,181.14,29773430.0,175.44,179.83,174.52,30967960.0,175.6,177.92,170.27,40396070.0
117.05,118.75,118.81,116.86,34806250.0,117.99,119.41,117.75,38063130.0,118.29,118.41,117.6,13046450.0
116.25,115.93,116.53,114.42,43218350.0,116.58,116.89,114.86,58279570.0,111.79,114.21,111.76,49793750.0
174.95,177.81,178.82,176.88,20544600.0,176.49,178.94,176.41,26575010.0,175.03,176.19,174.83,21561320.0
258.31,267.27,268.25,263.45,23693550.0,266.6,268.0,265.9,11654360.0,265.58,267.98,265.31,16386120.0
226.51,223.25,228.26,222.4,48696960.0,220.15,223.49,219.41,27074260.0,219.01,220.54,218.92,22751390.0
148.3,148.15,151.55,146.59,37169230.0,156.86,158.16,149.63,95497900.0,160.4,162.11,155.3,64398230.0
190.5,188.39,191.97,186.9,46271660.0,193.9,194.48,185.93,60547340.0,191.63,197.18,191.45,46725710.0
112.18,115.19,115.39,112.85,46810020.0,116.04,116.94,115.51,29158640.0,117.64,117.69,115.08,46301930.0
156.6,159.9,160.0,154.63,39636190.0,159.26,161.27,159.11,26060430.0,158.6,161.83,158.27,36127490.0
247.39,239.77,250.0,237.12,75058410.0,247.51,257.61,238.4,81013970.0,241.95,259.08,240.0,80605870.0
255.94,277.39,281.22,271.86,64094970.0,277.14,286.44,269.37,71322520.0,263.75,278.09,263.0,71686210.0
104.41,104.19,104.55,103.68,27697970.0,102.83,104.45,102.82,38771840.0,104.27,104.35,102.75,92143920.0
115.85,115.8,116.33,114.76,28769220.0,116.65,117.2,115.43,30555900.0,116.45,117.11,116.4,14979680.0
222.21,227.96,228.41,220.58,33507770.0,230.78,232.35,226.73,31961120.0,230.05,233.47,229.78,28540490.0
150.27,150.85,151.27,149.22,32018540.0,152.88,153.7,151.51,26924630.0,152.5,153.97,150.86,35661200.0
175.1,173.36,175.0,173.05,25558680.0,170.78,173.7,170.78,25047130.0,170.29,170.56,169.56,16041550.0
104.61,103.96,105.18,103.85,40026250.0,101.91,102.91,101.78,25058280.0,102.24,102.28,101.5,27368840.0
109.0,107.27,108.85,107.2,32618140.0,107.4,107.72,106.45,32728460.0,107.28,107.37,105.57,47507230.0
320.54,324.45,327.85,321.38,54149930.0,312.6,318.4,312.19,40558490.0,310.06,311.77,304.88,40485010.0
169.03,167.5,170.2,166.46,28397810.0,169.06,171.52,168.4,27315530.0,172.48,172.62,169.63,32512580.0
316.77,316.14,318.71,313.09,28236270.0,323.5,324.24,316.5,31380450.0,315.77,319.23,315.35,20450750.0
364.41,360.7,365.0,357.57,34380630.0,365.0,368.79,358.52,48155850.0,364.0,372.38,362.27,53038870.0
170.97,172.58,174.23,172.08,26750260.0,164.88,172.01,164.77,34581850.0,167.64,168.75,164.88,30237640.0
145.13,145.77,146.7,145.12,19082170.0,145.52,146.07,144.61,21247590.0,146.87,146.87,144.94,24877950.0
220.24,218.5,219.62,215.3,26869880.0,217.79,221.85,217.12,31495630.0,222.15,222.95,217.27,36810120.0
191.51,195.34,197.69,190.78,42287640.0,190.02,196.33,189.81,50943120.0,186.23,189.49,184.73,31003380.0
172.8,178.54,179.78,172.66,48706170.0,179.26,180.62,178.05,37568080.0,179.1,180.48,178.16,38885510.0
201.3,200.2,203.53,199.39,27009520.0,195.41,199.56,193.82,33364400.0,196.31,198.07,194.04,35824790.0
175.44,175.6,177.92,170.27,40396070.0,176.23,177.99,174.99,27043580.0,177.95,179.23,176.67,21218410.0
351.46,333.25,345.68,332.58,34702230.0,344.72,347.8,334.22,50036510.0,349.31,351.06,335.48,50415610.0
284.73,285.08,285.83,278.2,28001190.0,281.8,284.54,279.95,29271890.0,277.2,283.01,277.0,31627180.0
107.9,107.7,108.0,106.82,26393770.0,106.14,106.8,105.62,26675250.0,105.66,106.57,105.64,31639010.0
